набор,текст,условие,q* лексический,разрыв наблюдаемый,качество разреза,доля одинаковых,разрыв − q*
LLM,coling::23d0bd02-f2a0-4752-971c-cac75280ef8f,беднее словарь,0.4583333333333333,0.4216666666666667,0.9383333333333334,0.45333333333333337,-0.036666666666666625
LLM,coling::23d0bd02-f2a0-4752-971c-cac75280ef8f,без синонимов,0.45166666666666666,0.4483333333333333,0.9633333333333333,0.45166666666666666,-0.003333333333333355
LLM,coling::23d0bd02-f2a0-4752-971c-cac75280ef8f,термин в той же обёртке,0.4466666666666667,0.45166666666666666,0.955,0.4466666666666667,0.004999999999999949
LLM,coling::23d0bd02-f2a0-4752-971c-cac75280ef8f,богаче словарь,0.40833333333333327,0.3916666666666666,0.965,0.4066666666666667,-0.016666666666666663
LLM,coling::23d0bd02-f2a0-4752-971c-cac75280ef8f,ни одного слова дважды,0.4033333333333333,0.38833333333333336,0.9666666666666667,0.40166666666666667,-0.014999999999999958
LLM,coling::23d0bd02-f2a0-4752-971c-cac75280ef8f,редкие синонимы,0.4066666666666667,0.3916666666666666,0.9583333333333334,0.4066666666666667,-0.015000000000000069
LLM,coling::23d0bd02-f2a0-4752-971c-cac75280ef8f,художественный стиль,0.315,0.295,0.9733333333333333,0.315,-0.020000000000000018
LLM,coling::23d0bd02-f2a0-4752-971c-cac75280ef8f,анафора,0.4366666666666666,0.4183333333333333,0.9499999999999998,0.435,-0.018333333333333313
LLM,coling::23d0bd02-f2a0-4752-971c-cac75280ef8f,поле: значение,0.5650000000000001,0.5516666666666666,0.9733333333333333,0.5650000000000001,-0.01333333333333342
LLM,coling::23d0bd02-f2a0-4752-971c-cac75280ef8f,перемешивание,0.445,0.39166666666666666,0.9333333333333332,0.44166666666666665,-0.053333333333333344
LLM,coling::23d0bd02-f2a0-4752-971c-cac75280ef8f,чужие хапаксы,0.4466666666666667,0.4266666666666667,0.96,0.4466666666666667,-0.020000000000000018
LLM,coling::65648d18-be4d-475d-bcab-2fbcdb8ade2d,исходный,0.3083333333333333,0.26666666666666666,0.9366666666666666,0.3066666666666667,-0.04166666666666663
LLM,coling::65648d18-be4d-475d-bcab-2fbcdb8ade2d,тема вписана,0.32,0.2916666666666667,0.9433333333333334,0.31833333333333336,-0.02833333333333332
LLM,coling::65648d18-be4d-475d-bcab-2fbcdb8ade2d,меньше мыслей,0.49499999999999994,0.5033333333333333,0.9500000000000001,0.49333333333333335,0.00833333333333336
LLM,coling::65648d18-be4d-475d-bcab-2fbcdb8ade2d,одна тема,0.41333333333333333,0.3983333333333334,0.9483333333333333,0.41333333333333333,-0.014999999999999958
LLM,coling::65648d18-be4d-475d-bcab-2fbcdb8ade2d,беднее словарь,0.38833333333333336,0.36999999999999994,0.955,0.385,-0.018333333333333424
LLM,coling::65648d18-be4d-475d-bcab-2fbcdb8ade2d,без синонимов,0.47,0.48166666666666663,0.9499999999999998,0.4683333333333333,0.011666666666666659
LLM,coling::65648d18-be4d-475d-bcab-2fbcdb8ade2d,термин в той же обёртке,0.3766666666666667,0.34833333333333333,0.9583333333333334,0.37333333333333335,-0.028333333333333377
LLM,coling::65648d18-be4d-475d-bcab-2fbcdb8ade2d,каждое предложение о своём,0.20166666666666666,0.17666666666666667,0.9700000000000001,0.19999999999999998,-0.024999999999999994
LLM,coling::65648d18-be4d-475d-bcab-2fbcdb8ade2d,богаче словарь,0.18333333333333335,0.1416666666666667,0.9566666666666667,0.18166666666666664,-0.04166666666666666
LLM,coling::65648d18-be4d-475d-bcab-2fbcdb8ade2d,ни одного слова дважды,0.3,0.25166666666666665,0.9466666666666667,0.295,-0.04833333333333334
LLM,coling::65648d18-be4d-475d-bcab-2fbcdb8ade2d,редкие синонимы,0.31,0.2833333333333333,0.9566666666666667,0.31,-0.026666666666666672
LLM,coling::65648d18-be4d-475d-bcab-2fbcdb8ade2d,художественный стиль,0.26,0.23666666666666666,0.9633333333333334,0.26,-0.023333333333333345
LLM,coling::65648d18-be4d-475d-bcab-2fbcdb8ade2d,анафора,0.36166666666666664,0.3433333333333333,0.9766666666666666,0.36000000000000004,-0.018333333333333313
LLM,coling::65648d18-be4d-475d-bcab-2fbcdb8ade2d,поле: значение,0.28,0.24833333333333332,0.9666666666666667,0.2783333333333333,-0.031666666666666704
LLM,coling::65648d18-be4d-475d-bcab-2fbcdb8ade2d,перемешивание,0.3133333333333333,0.26,0.9366666666666666,0.3133333333333333,-0.05333333333333329
LLM,coling::65648d18-be4d-475d-bcab-2fbcdb8ade2d,чужие хапаксы,0.2816666666666667,0.265,0.9566666666666667,0.2816666666666667,-0.016666666666666663
LLM,coling::6ea6d618-d59e-455d-a265-490e14187344,исходный,0.4366666666666667,0.41,0.9416666666666668,0.435,-0.026666666666666727
LLM,coling::6ea6d618-d59e-455d-a265-490e14187344,тема вписана,0.375,0.37333333333333335,0.9583333333333334,0.375,-0.0016666666666666496
LLM,coling::6ea6d618-d59e-455d-a265-490e14187344,меньше мыслей,0.52,0.47500000000000003,0.9049999999999999,0.5133333333333333,-0.044999999999999984
LLM,coling::6ea6d618-d59e-455d-a265-490e14187344,одна тема,0.42500000000000004,0.39999999999999997,0.9533333333333333,0.42,-0.025000000000000078
LLM,coling::6ea6d618-d59e-455d-a265-490e14187344,беднее словарь,0.45333333333333337,0.445,0.96,0.45166666666666666,-0.00833333333333336
LLM,coling::6ea6d618-d59e-455d-a265-490e14187344,без синонимов,0.4883333333333333,0.49499999999999994,0.9499999999999998,0.4883333333333333,0.006666666666666654
LLM,coling::6ea6d618-d59e-455d-a265-490e14187344,термин в той же обёртке,0.42,0.415,0.9516666666666667,0.42,-0.0050000000000000044
LLM,coling::6ea6d618-d59e-455d-a265-490e14187344,каждое предложение о своём,0.2933333333333333,0.295,0.9783333333333334,0.2933333333333333,0.0016666666666667052
LLM,coling::6ea6d618-d59e-455d-a265-490e14187344,богаче словарь,0.3433333333333333,0.34166666666666673,0.9550000000000001,0.34,-0.0016666666666665941
LLM,coling::6ea6d618-d59e-455d-a265-490e14187344,ни одного слова дважды,0.36000000000000004,0.3416666666666666,0.9716666666666667,0.35666666666666663,-0.018333333333333424
LLM,coling::6ea6d618-d59e-455d-a265-490e14187344,редкие синонимы,0.4066666666666667,0.3833333333333333,0.9566666666666667,0.4033333333333333,-0.023333333333333373
LLM,coling::6ea6d618-d59e-455d-a265-490e14187344,художественный стиль,0.27499999999999997,0.255,0.96,0.27499999999999997,-0.019999999999999962
LLM,coling::6ea6d618-d59e-455d-a265-490e14187344,анафора,0.5233333333333334,0.5233333333333333,0.975,0.5216666666666667,-1.1102230246251565e-16
LLM,coling::6ea6d618-d59e-455d-a265-490e14187344,поле: значение,0.35333333333333333,0.3416666666666666,0.985,0.35333333333333333,-0.011666666666666714
LLM,coling::6ea6d618-d59e-455d-a265-490e14187344,перемешивание,0.4283333333333333,0.42,0.9550000000000001,0.4283333333333333,-0.008333333333333304
LLM,coling::6ea6d618-d59e-455d-a265-490e14187344,чужие хапаксы,0.3666666666666667,0.35333333333333333,0.9533333333333333,0.3633333333333333,-0.013333333333333364
LLM,coling::37e384a6-d2b8-444e-ac7f-d4288c173442,исходный,0.3866666666666667,0.3833333333333333,0.9500000000000001,0.3866666666666667,-0.0033333333333334103
LLM,coling::37e384a6-d2b8-444e-ac7f-d4288c173442,тема вписана,0.34833333333333333,0.3466666666666667,0.9616666666666666,0.34833333333333333,-0.0016666666666666496
LLM,coling::37e384a6-d2b8-444e-ac7f-d4288c173442,меньше мыслей,0.4566666666666667,0.455,0.9583333333333334,0.45333333333333337,-0.0016666666666667052
LLM,coling::37e384a6-d2b8-444e-ac7f-d4288c173442,одна тема,0.35333333333333333,0.3133333333333333,0.9266666666666667,0.3466666666666667,-0.040000000000000036
LLM,coling::37e384a6-d2b8-444e-ac7f-d4288c173442,беднее словарь,0.4116666666666666,0.4083333333333334,0.9566666666666666,0.4116666666666666,-0.0033333333333332438
LLM,coling::37e384a6-d2b8-444e-ac7f-d4288c173442,без синонимов,0.39333333333333337,0.375,0.9516666666666667,0.39333333333333337,-0.018333333333333368
LLM,coling::37e384a6-d2b8-444e-ac7f-d4288c173442,термин в той же обёртке,0.3866666666666667,0.38833333333333336,0.9499999999999998,0.385,0.0016666666666666496
LLM,coling::37e384a6-d2b8-444e-ac7f-d4288c173442,каждое предложение о своём,0.22666666666666666,0.205,0.9683333333333333,0.22666666666666666,-0.021666666666666667
LLM,coling::37e384a6-d2b8-444e-ac7f-d4288c173442,богаче словарь,0.15166666666666667,0.13833333333333334,0.9766666666666666,0.15166666666666667,-0.013333333333333336
LLM,coling::37e384a6-d2b8-444e-ac7f-d4288c173442,редкие синонимы,0.3566666666666667,0.34500000000000003,0.955,0.3566666666666667,-0.011666666666666659
LLM,coling::37e384a6-d2b8-444e-ac7f-d4288c173442,художественный стиль,0.205,0.18166666666666664,0.975,0.20333333333333334,-0.023333333333333345
LLM,coling::37e384a6-d2b8-444e-ac7f-d4288c173442,анафора,0.38833333333333336,0.37666666666666665,0.9716666666666667,0.38833333333333336,-0.011666666666666714
LLM,coling::37e384a6-d2b8-444e-ac7f-d4288c173442,поле: значение,0.33666666666666667,0.33,0.9499999999999998,0.33666666666666667,-0.006666666666666654
LLM,coling::37e384a6-d2b8-444e-ac7f-d4288c173442,перемешивание,0.36999999999999994,0.34833333333333333,0.955,0.36999999999999994,-0.021666666666666612
LLM,coling::37e384a6-d2b8-444e-ac7f-d4288c173442,чужие хапаксы,0.37166666666666665,0.3666666666666667,0.96,0.36999999999999994,-0.004999999999999949
LLM,coling::5895f991-9d37-49fe-9f39-eeff324a797c,исходный,0.31833333333333336,0.3033333333333333,0.975,0.31833333333333336,-0.015000000000000069
LLM,coling::5895f991-9d37-49fe-9f39-eeff324a797c,тема вписана,0.3,0.29,0.9700000000000001,0.3,-0.010000000000000009
LLM,coling::5895f991-9d37-49fe-9f39-eeff324a797c,меньше мыслей,0.38833333333333336,0.365,0.9533333333333333,0.38833333333333336,-0.023333333333333373
LLM,coling::5895f991-9d37-49fe-9f39-eeff324a797c,одна тема,0.355,0.3466666666666667,0.965,0.355,-0.008333333333333304
LLM,coling::5895f991-9d37-49fe-9f39-eeff324a797c,беднее словарь,0.34833333333333333,0.3316666666666666,0.9700000000000001,0.34833333333333333,-0.01666666666666672
LLM,coling::5895f991-9d37-49fe-9f39-eeff324a797c,без синонимов,0.37833333333333335,0.385,0.9666666666666667,0.37833333333333335,0.006666666666666654
LLM,coling::5895f991-9d37-49fe-9f39-eeff324a797c,термин в той же обёртке,0.3416666666666666,0.32666666666666666,0.9716666666666667,0.3416666666666666,-0.014999999999999958
LLM,coling::5895f991-9d37-49fe-9f39-eeff324a797c,каждое предложение о своём,0.15833333333333333,0.15666666666666665,0.9733333333333333,0.15666666666666665,-0.0016666666666666774
LLM,coling::5895f991-9d37-49fe-9f39-eeff324a797c,богаче словарь,0.2966666666666667,0.275,0.9683333333333333,0.2966666666666667,-0.021666666666666667
LLM,coling::5895f991-9d37-49fe-9f39-eeff324a797c,ни одного слова дважды,0.15000000000000002,0.13833333333333334,0.9866666666666667,0.14833333333333334,-0.011666666666666686
LLM,coling::5895f991-9d37-49fe-9f39-eeff324a797c,редкие синонимы,0.3,0.3033333333333334,0.9766666666666666,0.3,0.0033333333333334103
LLM,coling::5895f991-9d37-49fe-9f39-eeff324a797c,художественный стиль,0.23666666666666666,0.225,0.975,0.23666666666666666,-0.011666666666666659
LLM,coling::5895f991-9d37-49fe-9f39-eeff324a797c,анафора,0.37833333333333335,0.36166666666666664,0.9633333333333333,0.37833333333333335,-0.01666666666666672
LLM,coling::5895f991-9d37-49fe-9f39-eeff324a797c,поле: значение,0.325,0.31,0.9816666666666666,0.325,-0.015000000000000013
LLM,coling::5895f991-9d37-49fe-9f39-eeff324a797c,перемешивание,0.35166666666666674,0.34500000000000003,0.9566666666666667,0.35166666666666674,-0.00666666666666671
LLM,coling::5895f991-9d37-49fe-9f39-eeff324a797c,чужие хапаксы,0.35000000000000003,0.35666666666666663,0.9733333333333333,0.35000000000000003,0.006666666666666599
LLM,coling::a9b058a8-5ce8-448f-820a-6ffba6409219,исходный,0.36333333333333334,0.33666666666666667,0.9483333333333333,0.36166666666666664,-0.026666666666666672
LLM,coling::a9b058a8-5ce8-448f-820a-6ffba6409219,тема вписана,0.36833333333333335,0.3416666666666666,0.9533333333333333,0.36833333333333335,-0.026666666666666727
LLM,coling::a9b058a8-5ce8-448f-820a-6ffba6409219,меньше мыслей,0.5833333333333334,0.565,0.9583333333333334,0.5833333333333334,-0.018333333333333424
LLM,coling::a9b058a8-5ce8-448f-820a-6ffba6409219,одна тема,0.45,0.4183333333333333,0.9566666666666667,0.4483333333333333,-0.03166666666666673
LLM,coling::a9b058a8-5ce8-448f-820a-6ffba6409219,беднее словарь,0.4383333333333333,0.4216666666666667,0.9499999999999998,0.4383333333333333,-0.016666666666666607
LLM,coling::a9b058a8-5ce8-448f-820a-6ffba6409219,без синонимов,0.41333333333333333,0.41333333333333333,0.945,0.4116666666666666,0.0
LLM,coling::a9b058a8-5ce8-448f-820a-6ffba6409219,термин в той же обёртке,0.48333333333333334,0.44,0.9416666666666668,0.48166666666666663,-0.043333333333333335
LLM,coling::a9b058a8-5ce8-448f-820a-6ffba6409219,каждое предложение о своём,0.25166666666666665,0.22666666666666666,0.975,0.25166666666666665,-0.024999999999999994
LLM,coling::a9b058a8-5ce8-448f-820a-6ffba6409219,богаче словарь,0.34333333333333327,0.34,0.9566666666666667,0.34333333333333327,-0.0033333333333332438
LLM,coling::a9b058a8-5ce8-448f-820a-6ffba6409219,ни одного слова дважды,0.36166666666666664,0.34,0.9516666666666667,0.36166666666666664,-0.021666666666666612
LLM,coling::a9b058a8-5ce8-448f-820a-6ffba6409219,художественный стиль,0.3033333333333333,0.27166666666666667,0.96,0.3016666666666667,-0.03166666666666662
LLM,coling::a9b058a8-5ce8-448f-820a-6ffba6409219,анафора,0.4216666666666667,0.4016666666666666,0.9499999999999998,0.4183333333333333,-0.020000000000000073
LLM,coling::a9b058a8-5ce8-448f-820a-6ffba6409219,поле: значение,0.3383333333333333,0.32166666666666666,0.9666666666666667,0.33499999999999996,-0.016666666666666663
LLM,coling::a9b058a8-5ce8-448f-820a-6ffba6409219,перемешивание,0.38499999999999995,0.35833333333333334,0.9483333333333334,0.3833333333333333,-0.026666666666666616
LLM,coling::a9b058a8-5ce8-448f-820a-6ffba6409219,чужие хапаксы,0.35333333333333333,0.3333333333333333,0.9700000000000001,0.35333333333333333,-0.020000000000000018
LLM,coling::1770be09-c92d-43e3-ab15-7b7318ca2f96,исходный,0.36999999999999994,0.3583333333333334,0.9416666666666665,0.3666666666666667,-0.011666666666666548
LLM,coling::1770be09-c92d-43e3-ab15-7b7318ca2f96,меньше мыслей,0.595,0.5866666666666666,0.9716666666666667,0.5883333333333333,-0.008333333333333415
LLM,coling::1770be09-c92d-43e3-ab15-7b7318ca2f96,одна тема,0.435,0.4033333333333333,0.9483333333333333,0.435,-0.031666666666666676
LLM,coling::1770be09-c92d-43e3-ab15-7b7318ca2f96,термин в той же обёртке,0.43,0.41500000000000004,0.9566666666666667,0.4283333333333334,-0.014999999999999958
LLM,coling::1770be09-c92d-43e3-ab15-7b7318ca2f96,каждое предложение о своём,0.22166666666666665,0.215,0.9866666666666667,0.22166666666666665,-0.006666666666666654
LLM,coling::1770be09-c92d-43e3-ab15-7b7318ca2f96,богаче словарь,0.25666666666666665,0.2233333333333333,0.965,0.255,-0.033333333333333354
LLM,coling::1770be09-c92d-43e3-ab15-7b7318ca2f96,редкие синонимы,0.3016666666666667,0.2916666666666667,0.96,0.3016666666666667,-0.010000000000000009
LLM,coling::1770be09-c92d-43e3-ab15-7b7318ca2f96,художественный стиль,0.23666666666666666,0.21833333333333335,0.965,0.23666666666666666,-0.018333333333333313
LLM,coling::1770be09-c92d-43e3-ab15-7b7318ca2f96,анафора,0.4566666666666667,0.455,0.9583333333333334,0.4566666666666667,-0.0016666666666667052
LLM,coling::1770be09-c92d-43e3-ab15-7b7318ca2f96,поле: значение,0.31666666666666665,0.305,0.9666666666666667,0.315,-0.011666666666666659
LLM,coling::1770be09-c92d-43e3-ab15-7b7318ca2f96,перемешивание,0.39666666666666667,0.3866666666666667,0.9316666666666666,0.39166666666666666,-0.009999999999999953
LLM,coling::1770be09-c92d-43e3-ab15-7b7318ca2f96,чужие хапаксы,0.35666666666666663,0.355,0.9516666666666667,0.35666666666666663,-0.0016666666666666496
LLM,coling::3dd39352-d471-4ab9-bd50-b7345fc1d97c,исходный,0.3516666666666666,0.38000000000000006,0.9500000000000001,0.35000000000000003,0.028333333333333433
LLM,coling::3dd39352-d471-4ab9-bd50-b7345fc1d97c,тема вписана,0.3116666666666667,0.2866666666666666,0.955,0.3116666666666667,-0.025000000000000078
LLM,coling::3dd39352-d471-4ab9-bd50-b7345fc1d97c,меньше мыслей,0.435,0.4183333333333333,0.945,0.43333333333333335,-0.01666666666666672
LLM,coling::3dd39352-d471-4ab9-bd50-b7345fc1d97c,одна тема,0.31666666666666665,0.3033333333333334,0.945,0.315,-0.013333333333333253
